distance,identity,clusters
0.025023908192540634,0.9749760918074594,114
0.02561211340206182,0.9743878865979382,113
0.025669466011725595,0.9743305339882744,112
0.026386645126548203,0.9736133548734518,111
0.02649930264993028,0.9735006973500697,110
0.026583268178264285,0.9734167318217357,109
0.02709436312675184,0.9729056368732482,108
0.02814698983580921,0.9718530101641908,107
0.028371055148230795,0.9716289448517692,106
0.029305183551284086,0.9706948164487159,105
0.029872233219362943,0.9701277667806371,104
0.03002309468822173,0.9699769053117783,103
0.0309616888193901,0.9690383111806099,102
0.030987231392089698,0.9690127686079103,101
0.03112779602690441,0.9688722039730956,100
0.03364397409571951,0.9663560259042805,99
0.03690186536901863,0.9630981346309814,98
0.037759597230962894,0.9622404027690371,97
0.03850419901758828,0.9614958009824117,96
0.038724012061577495,0.9612759879384225,95
0.03885677585099545,0.9611432241490045,94
0.0390290337934317,0.9609709662065683,93
0.03924941360437839,0.9607505863956216,92
0.03960714860730963,0.9603928513926904,91
0.04018764659890539,0.9598123534010946,90
0.04024428437206384,0.9597557156279362,89
0.04191429465123553,0.9580857053487645,88
0.04299065420560744,0.9570093457943926,87
0.045062019155283406,0.9549379808447166,86
0.04537521815008727,0.9546247818499127,85
0.04607721046077207,0.9539227895392279,84
0.05169313754869642,0.9483068624513036,83
0.05204342273307794,0.9479565772669221,82
0.05434444098411706,0.9456555590158829,81
0.054559873116574176,0.9454401268834258,80
0.05504300234558246,0.9449569976544175,79
0.05522460151344388,0.9447753984865561,78
0.055996192893400965,0.944003807106599,77
0.057201711297734104,0.9427982887022659,76
0.05763239875389403,0.942367601246106,75
0.058692893401015245,0.9413071065989848,74
0.060738202772153915,0.9392617972278461,73
0.06139933365064254,0.9386006663493575,72
0.07177341486964917,0.9282265851303508,71
0.07475003967624183,0.9252499603237582,70
0.07619047619047614,0.9238095238095239,69
0.07697190922075858,0.9230280907792414,68
0.081911812037335,0.918088187962665,67
0.09131545338441893,0.9086845466155811,66
0.0932282003710575,0.9067717996289425,65
0.09452658068575026,0.9054734193142497,64
0.09675896790434235,0.9032410320956576,63
0.11025798525798525,0.8897420147420148,62
0.11028363175408018,0.8897163682459198,61
0.11673151750972766,0.8832684824902723,60
0.11920222634508348,0.8807977736549165,59
0.12395118230358504,0.876048817696415,58
0.12511584800741427,0.8748841519925857,57
0.1252515869329618,0.8747484130670382,56
0.125513752766361,0.874486247233639,55
0.12630608481868466,0.8736939151813153,54
0.13243285204160848,0.8675671479583915,53
0.14155251141552516,0.8584474885844748,52
0.1463615749330035,0.8536384250669965,51
0.1473700837150529,0.8526299162849471,50
0.14903082300603754,0.8509691769939625,49
0.153809674359785,0.846190325640215,48
0.15942251574258948,0.8405774842574105,47
0.16315292636878542,0.8368470736312146,46
0.1697633793870097,0.8302366206129903,45
0.17274788703360133,0.8272521129663987,44
0.17801155115511547,0.8219884488448845,43
0.1801040312093628,0.8198959687906372,42
0.18904320987654322,0.8109567901234568,41
0.20689122373300373,0.7931087762669963,40
0.21273964131106982,0.7872603586889302,39
0.22042843837317605,0.779571561626824,38
0.25474171164225135,0.7452582883577487,37
0.2558681796984299,0.7441318203015701,36
0.26117091874354814,0.7388290812564519,35
0.2656161002468198,0.7343838997531802,34
0.2671629445822994,0.7328370554177006,33
0.27269826073081216,0.7273017392691878,32
0.273127085228996,0.726872914771004,31
0.27841983610002097,0.721580163899979,30
0.28272741457325634,0.7172725854267437,29
0.2861831822444514,0.7138168177555486,28
0.30275521579869413,0.6972447842013059,27
0.30483210483210477,0.6951678951678952,26
0.30985333608758525,0.6901466639124147,25
0.31335535630014155,0.6866446436998584,24
0.3220162466152885,0.6779837533847115,23
0.3240270727580372,0.6759729272419628,22
0.3276012189812799,0.6723987810187201,21
0.3312438139227978,0.6687561860772022,20
0.3341780171048463,0.6658219828951537,19
0.3395794295232146,0.6604205704767854,18
0.3402223266009081,0.6597776733990919,17
0.3444906444906445,0.6555093555093555,16
0.3455066237021125,0.6544933762978875,15
0.3522082018927445,0.6477917981072555,14
0.35360360360360366,0.6463963963963963,13
0.35378238341968915,0.6462176165803108,12
0.35650793650793644,0.6434920634920636,11
0.35787321063394684,0.6421267893660532,10
0.3760735271960223,0.6239264728039777,9
0.4074387151310228,0.5925612848689772,8
0.41055532005086903,0.589444679949131,7
0.4139456498841374,0.5860543501158626,6
0.42070008643042356,0.5792999135695764,5
0.42081260364842454,0.5791873963515755,4
0.4210353866317169,0.5789646133682831,3
0.43310961968680095,0.566890380313199,2
0.47680890538033394,0.5231910946196661,1
